D85R,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42603,91.42602,91.42602,91.42602,91.42602,91.42602,91.42602,91.42602,91.42601,91.42601,91.42601,91.426,91.426,91.426,91.42599,91.42599,91.42598,91.42597,91.42597,91.42596,91.42595,91.42593,91.42592,91.42591,91.42589,91.42587,91.42585,91.42583,91.4258,91.42577,91.42574,91.4257,91.42565,91.4256,91.42555,91.42548,91.42541,91.42533,91.42524,91.42514,91.42502,91.42489,91.42474,91.42457,91.42438,91.42416,91.42391,91.42364,91.42332,91.42297,91.42257,91.42212,91.4216,91.42103,91.42037,91.41963,91.41879,91.41785,91.41678,91.41557,91.4142,91.41266,91.41091,91.40894,91.40671,91.40418,91.40133,91.39811,91.39446,91.39035,91.38569,91.38043,91.37449,91.36778,91.36019,91.35162,91.34194,91.33101,91.31867,91.30474,91.28901,91.27126,91.25123,91.22865,91.20319,91.17449,91.14215,91.10574,91.06476,91.01867,90.96685,90.90866,90.84334,90.7701,90.68808,90.59631,90.49379,90.37942,90.25204,90.11043,89.95332,89.77943,89.58742,89.37601,89.14394,88.89004,88.61328,88.31281,87.988,87.63851,87.26438,86.86602,86.44428,86.0005,85.53651,85.05461,84.55759,84.04863,83.53124,83.0092,82.4864,81.96678,81.45417,80.95219,80.46417,79.99304,79.5413,79.11096,78.70354,78.32008,77.96116,77.62695,77.31723,77.03151,76.76899,76.52872,76.30956,76.11029,75.92963,75.76627,75.6189,75.48623,75.36703,75.26011,75.16436,75.07873,75.00225,74.934,74.87317,74.819,74.7708,74.72793,74.68984,74.656
F83A,97.33397,97.32527,97.3164,97.30737,97.29817,97.28879,97.27923,97.2695,97.25958,97.24947,97.23917,97.22868,97.21799,97.20709,97.19599,97.18468,97.17316,97.16141,97.14945,97.13726,97.12484,97.11218,97.09929,97.08615,97.07276,97.05912,97.04522,97.03106,97.01663,97.00193,96.98695,96.97169,96.95614,96.94029,96.92415,96.9077,96.89094,96.87386,96.85646,96.83873,96.82067,96.80226,96.78351,96.7644,96.74493,96.7251,96.70489,96.6843,96.66331,96.64194,96.62015,96.59796,96.57535,96.55231,96.52883,96.50491,96.48055,96.45572,96.43042,96.40464,96.37838,96.35162,96.32435,96.29658,96.26827,96.23944,96.21006,96.18012,96.14962,96.11854,96.08688,96.05462,96.02175,95.98826,95.95414,95.91938,95.88396,95.84787,95.81111,95.77364,95.73548,95.69659,95.65697,95.6166,95.57548,95.53357,95.49088,95.44738,95.40307,95.35792,95.31192,95.26505,95.2173,95.16865,95.11908,95.06858,95.01713,94.96472,94.91131,94.8569,94.80147,94.74499,94.68745,94.62883,94.56911,94.50826,94.44627,94.38311,94.31877,94.25322,94.18643,94.1184,94.04908,93.97846,93.90651,93.83322,93.75854,93.68247,93.60497,93.52601,93.44557,93.36362,93.28014,93.19509,93.10844,93.02018,92.93025,92.83864,92.74532,92.65025,92.5534,92.45473,92.35422,92.25182,92.14751,92.04125,91.933,91.82273,91.7104,91.59596,91.47939,91.36064,91.23968,91.11645,90.99093,90.86306,90.73281,90.60013,90.46497,90.3273,90.18706,90.04421,89.8987,89.75048,89.5995,89.44571,89.28906,89.1295,88.96698,88.80144,88.63282,88.46107,88.28614,88.10796,87.92647,87.74162,87.55335,87.36159,87.16628,86.96736,86.76476,86.55841,86.34825,86.13421,85.91621,85.69419,85.46808,85.2378,85.00328,84.76443,84.52119,84.27348,84.02121,83.7643,83.50268,83.23626,82.96494,82.68866,82.40731,82.12081,81.82906,81.53198,81.22948,80.92144,80.60779,80.28841,79.96322,79.6321,79.29496,78.95168
G75R,96.62484,96.6237,96.62251,96.62128,96.62002,96.61871,96.61735,96.61596,96.61451,96.61302,96.61147,96.60988,96.60823,96.60652,96.60476,96.60294,96.60105,96.59911,96.5971,96.59502,96.59287,96.59065,96.58836,96.58599,96.58354,96.581,96.57838,96.57568,96.57288,96.56999,96.567,96.56392,96.56072,96.55743,96.55402,96.55049,96.54685,96.54309,96.5392,96.53518,96.53102,96.52673,96.52229,96.5177,96.51296,96.50806,96.503,96.49776,96.49235,96.48676,96.48098,96.47501,96.46883,96.46245,96.45586,96.44904,96.442,96.43472,96.42719,96.41941,96.41138,96.40307,96.39448,96.38561,96.37643,96.36695,96.35716,96.34703,96.33656,96.32575,96.31456,96.30301,96.29107,96.27872,96.26597,96.25278,96.23915,96.22507,96.21051,96.19546,96.17991,96.16384,96.14723,96.13006,96.11232,96.09398,96.07503,96.05544,96.03519,96.01426,95.99263,95.97028,95.94718,95.9233,95.89862,95.87311,95.84675,95.8195,95.79134,95.76223,95.73215,95.70106,95.66893,95.63571,95.60139,95.56591,95.52924,95.49135,95.45218,95.4117,95.36985,95.32661,95.28192,95.23572,95.18798,95.13864,95.08764,95.03493,94.98045,94.92414,94.86595,94.8058,94.74364,94.67939,94.61299,94.54436,94.47342,94.40011,94.32434,94.24602,94.16508,94.08143,93.99497,93.90561,93.81325,93.71779,93.61913,93.51717,93.41178,93.30285,93.19028,93.07392,92.95367,92.82938,92.70092,92.56815,92.43093,92.28911,92.14253,91.99103,91.83446,91.67262,91.50537,91.3325,91.15383,90.96917,90.77831,90.58106,90.37719,90.16648,89.9487,89.72361,89.49098,89.25054,89.00204,88.74521,88.47975,88.2054,87.92184,87.62877,87.32588,87.01282,86.68926,86.35485,86.00922,85.652,85.28279,84.9012,84.50682,84.0992,83.67792,83.2425,82.79248,82.32736,81.84664,81.3498,80.8363,80.30557,79.75704,79.19011,78.60416,77.99857,77.37266,76.72575,76.05715,75.36613,74.65192,73.91377,73.15085,72.36234
G82R,99.21896,99.2021,99.1849,99.16735,99.14946,99.13121,99.1126,99.09362,99.07426,99.05451,99.03437,99.01383,98.99289,98.97152,98.94973,98.92751,98.90484,98.88172,98.85815,98.8341,98.80957,98.78456,98.75905,98.73303,98.70649,98.67943,98.65183,98.62367,98.59496,98.56568,98.53581,98.50535,98.47428,98.44259,98.41027,98.37731,98.3437,98.30941,98.27445,98.23878,98.20241,98.16531,98.12748,98.08889,98.04953,98.00939,97.96845,97.9267,97.88411,97.84068,97.79639,97.75121,97.70513,97.65814,97.61021,97.56133,97.51147,97.46062,97.40876,97.35587,97.30192,97.24691,97.19079,97.13356,97.07519,97.01566,96.95495,96.89302,96.82987,96.76546,96.69976,96.63276,96.56442,96.49473,96.42364,96.35115,96.27721,96.2018,96.12488,96.04644,95.96644,95.88484,95.80162,95.71674,95.63018,95.54189,95.45185,95.36001,95.26635,95.17082,95.07339,94.97402,94.87268,94.76931,94.66389,94.55638,94.44672,94.33488,94.22082,94.10448,93.98583,93.86482,93.7414,93.61553,93.48715,93.35622,93.22268,93.08648,92.94757,92.8059,92.66141,92.51405,92.36375,92.21046,92.05412,91.89467,91.73205,91.56619,91.39703,91.22451,91.04855,90.86909,90.68606,90.49939,90.309,90.11483,89.91679,89.71481,89.50882,89.29872,89.08444,88.86591,88.64302,88.41569,88.18385,87.94739,87.70623,87.46027,87.20941,86.95357,86.69263,86.4265,86.15508,85.87826,85.59593,85.30798,85.0143,84.71479,84.40931,84.09775,83.78,83.45593,83.12541,82.78831,82.44451,82.09387,81.73625,81.37152,80.99953,80.62014,80.23321,79.83858,79.4361,79.02561,78.60696,78.17998,77.74451,77.30038,76.84741,76.38543,75.91427,75.43373,74.94363,74.44379,73.93401,73.41408,72.88382,72.34301,71.79145,71.22891,70.65519,70.07006,69.47329,68.86466,68.24392,67.61083,66.96516,66.30665,65.63505,64.95009,64.25151,63.53904,62.81241,62.07133,61.31551,60.54467,59.7585,58.9567,58.13896,57.30497
H88A,101.57952,101.52203,101.46269,101.40141,101.33815,101.27284,101.20543,101.13583,101.064,100.98985,100.91333,100.83435,100.75284,100.66874,100.58195,100.49239,100.4,100.30468,100.20634,100.1049,100.00027,99.89236,99.78106,99.66629,99.54794,99.42591,99.3001,99.1704,99.03671,98.89892,98.7569,98.61056,98.45976,98.3044,98.14434,97.97948,97.80967,97.6348,97.45474,97.26935,97.0785,96.88206,96.67989,96.47186,96.25782,96.03763,95.81115,95.57824,95.33876,95.09255,94.83948,94.5794,94.31216,94.03762,93.75563,93.46605,93.16872,92.86352,92.55029,92.22889,91.89919,91.56105,91.21433,90.85891,90.49464,90.12142,89.73911,89.3476,88.94678,88.53653,88.11677,87.68739,87.2483,86.79942,86.34068,85.87201,85.39335,84.90465,84.40586,83.89697,83.37794,82.84876,82.30944,81.75999,81.20043,80.63079,80.05113,79.4615,78.86198,78.25266,77.63365,77.00504,76.36699,75.71962,75.06311,74.39763,73.72336,73.04051,72.3493,71.64996,70.94274,70.22791,69.50574,68.77652,68.04056,67.29817,66.54969,65.79545,65.03581,64.27114,63.50182,62.72822,61.95074,61.16979,60.38577,59.59911,58.81022,58.01953,57.22748,56.43449,55.64101,54.84748,54.05432,53.26198,52.47089,51.68149,50.8942,50.10944,49.32765,48.54922,47.77456,47.00407,46.23814,45.47714,44.72145,43.97142,43.2274,42.48971,41.75869,41.03464,40.31785,39.6086,38.90717,38.2138,37.52873,36.85218,36.18437,35.52548,34.8757,34.23518,33.60408,32.98253,32.37065,31.76854,31.17631,30.59402,30.02174,29.45952,28.90741,28.36542,27.83358,27.31188,26.80032,26.29888,25.80754,25.32624,24.85494,24.3936,23.94214,23.50048,23.06856,22.64627,22.23354,21.83025,21.4363,21.05158,20.67598,20.30937,19.95163,19.60263,19.26225,18.93034,18.60678,18.29142,17.98412,17.68473,17.39313,17.10916,16.83267,16.56353,16.30158,16.04668,15.79868,15.55744,15.32282,15.09466,14.87284,14.65719,14.44759,14.24389
I140A,96.64828,96.64815,96.64802,96.64787,96.64772,96.64756,96.64739,96.64721,96.64702,96.64681,96.6466,96.64638,96.64614,96.64588,96.64562,96.64533,96.64504,96.64472,96.64439,96.64403,96.64366,96.64327,96.64285,96.64241,96.64194,96.64145,96.64092,96.64037,96.63979,96.63917,96.63852,96.63782,96.63709,96.63632,96.6355,96.63464,96.63373,96.63276,96.63174,96.63066,96.62951,96.62831,96.62703,96.62568,96.62425,96.62273,96.62114,96.61945,96.61766,96.61577,96.61377,96.61165,96.60942,96.60706,96.60456,96.60191,96.59912,96.59616,96.59304,96.58973,96.58624,96.58254,96.57863,96.5745,96.57014,96.56552,96.56063,96.55547,96.55001,96.54424,96.53813,96.53168,96.52486,96.51765,96.51002,96.50196,96.49344,96.48443,96.47491,96.46484,96.4542,96.44295,96.43106,96.41849,96.40521,96.39117,96.37633,96.36065,96.34407,96.32656,96.30806,96.2885,96.26784,96.24601,96.22295,96.19859,96.17285,96.14566,96.11695,96.08662,96.0546,96.02078,95.98507,95.94737,95.90757,95.86556,95.82122,95.77442,95.72504,95.67293,95.61797,95.55999,95.49884,95.43436,95.36638,95.29471,95.21919,95.1396,95.05575,94.96743,94.87442,94.7765,94.67343,94.56497,94.45088,94.33088,94.20471,94.07211,93.93278,93.78645,93.6328,93.47155,93.30237,93.12497,92.93902,92.7442,92.54019,92.32667,92.10331,91.86979,91.6258,91.37102,91.10514,90.82788,90.53894,90.23805,89.92495,89.59942,89.26123,88.91019,88.54614,88.16893,87.77848,87.37471,86.95759,86.52714,86.08342,85.62652,85.1566,84.67386,84.17856,83.671,83.15155,82.62063,82.07872,81.52633,80.96406,80.39254,79.81246,79.22455,78.62959,78.0284,77.42184,76.81079,76.19618,75.57894,74.96002,74.3404,73.72105,73.10292,72.48698,71.87419,71.26545,70.66169,70.06376,69.47252,68.88875,68.31321,67.74661,67.18961,66.64282,66.10679,65.58202,65.06896,64.56799,64.07945,63.60361,63.14072,62.69093,62.25437
K104A,101.40759,101.20873,101.00556,100.798,100.58598,100.36943,100.14827,99.92242,99.69182,99.45638,99.21604,98.97072,98.72033,98.46482,98.20411,97.93811,97.66677,97.39,97.10774,96.81992,96.52646,96.22729,95.92235,95.61158,95.29489,94.97224,94.64356,94.30879,93.96786,93.62073,93.26733,92.90762,92.54153,92.16903,91.79007,91.4046,91.01258,90.61398,90.20876,89.79688,89.37833,88.95308,88.52109,88.08237,87.6369,87.18466,86.72564,86.25986,85.78732,85.30801,84.82196,84.32919,83.8297,83.32354,82.81074,82.29133,81.76536,81.23287,80.69392,80.14858,79.5969,79.03896,78.47483,77.90459,77.32835,76.74618,76.15819,75.56449,74.96519,74.3604,73.75025,73.13486,72.51438,71.88895,71.2587,70.62379,69.98438,69.34062,68.69269,68.04076,67.385,66.7256,66.06273,65.39659,64.72737,64.05527,63.3805,62.70325,62.02373,61.34215,60.65873,59.97367,59.28721,58.59955,57.91092,57.22154,56.53163,55.84142,55.15113,54.46098,53.7712,53.08202,52.39364,51.7063,51.02022,50.33561,49.6527,48.97169,48.2928,47.61623,46.9422,46.27091,45.60255,44.93733,44.27543,43.61705,42.96237,42.31157,41.66481,41.02229,40.38415,39.75056,39.12167,38.49764,37.8786,37.26471,36.65608,36.05285,35.45514,34.86306,34.27673,33.69624,33.12171,32.55322,31.99085,31.43469,30.88482,30.3413,29.8042,29.27357,28.74947,28.23195,27.72104,27.21679,26.71923,26.22837,25.74425,25.26688,24.79627,24.33243,23.87536,23.42505,22.98151,22.54472,22.11467,21.69133,21.2747,20.86473,20.46141,20.06469,19.67455,19.29095,18.91384,18.54318,18.17893,17.82102,17.46943,17.12408,16.78492,16.45189,16.12495,15.80401,15.48903,15.17993,14.87665,14.57912,14.28728,14.00106,13.72038,13.44517,13.17537,12.91089,12.65167,12.39764,12.14871,11.90482,11.66589,11.43185,11.20261,10.97812,10.75828,10.54304,10.3323,10.12601,9.92408,9.72644,9.53302,9.34374,9.15854,8.97734
K104E,102.51444,102.30932,102.09967,101.8854,101.66643,101.4427,101.21411,100.98058,100.74205,100.49842,100.24963,99.99559,99.73622,99.47145,99.2012,98.92538,98.64393,98.35677,98.06382,97.76502,97.46028,97.14953,96.83272,96.50976,96.18059,95.84514,95.50336,95.15517,94.80053,94.43936,94.07163,93.69727,93.31624,92.92849,92.53397,92.13265,91.72448,91.30944,90.8875,90.45862,90.02278,89.57997,89.13018,88.67339,88.20959,87.73879,87.26099,86.77621,86.28444,85.78572,85.28007,84.76752,84.24811,83.72187,83.18886,82.64912,82.10272,81.54973,80.99021,80.42424,79.85191,79.27331,78.68853,78.09768,77.50086,76.8982,76.28981,75.67582,75.05637,74.4316,73.80165,73.16668,72.52684,71.88231,71.23324,70.57982,69.92223,69.26064,68.59527,67.92629,67.25391,66.57834,65.89978,65.21844,64.53456,63.84833,63.15999,62.46976,61.77788,61.08456,60.39005,59.69457,58.99837,58.30168,57.60473,56.90777,56.21103,55.51475,54.81917,54.12451,53.43102,52.73893,52.04847,51.35987,50.67335,49.98913,49.30745,48.62851,47.95252,47.27971,46.61026,45.94439,45.2823,44.62416,43.97017,43.32051,42.67536,42.03489,41.39926,40.76864,40.14316,39.523,38.90827,38.29913,37.69569,37.09809,36.50644,35.92085,35.34141,34.76824,34.20142,33.64104,33.08717,32.53989,31.99926,31.46535,30.93821,30.41788,29.90441,29.39784,28.89819,28.4055,27.91978,27.44105,26.96932,26.50459,26.04687,25.59614,25.1524,24.71564,24.28583,23.86296,23.447,23.03792,22.63569,22.24027,21.85162,21.46969,21.09445,20.72583,20.3638,20.00829,19.65924,19.31661,18.98032,18.65032,18.32653,18.0089,17.69735,17.39182,17.09222,16.7985,16.51057,16.22837,15.95181,15.68081,15.41532,15.15523,14.90048,14.651,14.40669,14.16748,13.93329,13.70405,13.47967,13.26007,13.04518,12.83492,12.6292,12.42796,12.2311,12.03857,11.85027,11.66613,11.48607,11.31003,11.13793,10.96968,10.80523,10.64449
L143A,104.31027,104.19892,104.08391,103.96512,103.84245,103.71578,103.58498,103.44994,103.31053,103.16661,103.01807,102.86476,102.70656,102.54331,102.37487,102.20111,102.02187,101.83701,101.64636,101.44978,101.24711,101.03817,100.82282,100.60088,100.37219,100.13657,99.89386,99.64389,99.38646,99.12142,98.84858,98.56776,98.27879,97.98148,97.67565,97.36112,97.03772,96.70525,96.36355,96.01244,95.65174,95.28127,94.90087,94.51037,94.1096,93.6984,93.27661,92.84409,92.40068,91.94624,91.48065,91.00376,90.51547,90.01566,89.50423,88.98108,88.44613,87.89931,87.34055,86.76981,86.18705,85.59224,84.98537,84.36645,83.73549,83.09254,82.43763,81.77083,81.09224,80.40194,79.70005,78.98672,78.26209,77.52635,76.77967,76.02228,75.2544,74.47628,73.68819,72.89042,72.08327,71.26708,70.44217,69.60891,68.76769,67.91888,67.06292,66.20022,65.33123,64.45639,63.57619,62.6911,61.80162,60.90824,60.01148,59.11186,58.20991,57.30615,56.40113,55.49538,54.58945,53.68387,52.77919,51.87594,50.97467,50.07589,49.18014,48.28794,47.39978,46.51618,45.63762,44.76457,43.89751,43.03689,42.18313,41.33667,40.49792,39.66725,38.84504,38.03166,37.22743,36.43267,35.6477,34.87277,34.10817,33.35413,32.61087,31.87861,31.15752,30.44777,29.74952,29.0629,28.388,27.72494,27.07379,26.43461,25.80744,25.19231,24.58924,23.99823,23.41925,22.85229,22.2973,21.75422,21.223,20.70355,20.19578,19.69961,19.21492,18.74161,18.27954,17.82859,17.38862,16.9595,16.54106,16.13316,15.73564,15.34834,14.97108,14.60371,14.24604,13.89791,13.55914,13.22955,12.90896,12.59719,12.29406,11.9994,11.71301,11.43472,11.16436,10.90173,10.64667,10.399,10.15855,9.92513,9.69858,9.47873,9.26542,9.05847,8.85773,8.66304,8.47423,8.29115,8.11366,7.94159,7.7748,7.61316,7.45651,7.30471,7.15764,7.01516,6.87714,6.74344,6.61396,6.48856,6.36712,6.24954,6.13569,6.02547
L152A,101.34536,101.33189,101.31809,101.30398,101.28953,101.27475,101.25962,101.24414,101.22829,101.21207,101.19548,101.17849,101.16111,101.14332,101.12512,101.10649,101.08743,101.06792,101.04795,101.02752,101.00661,100.98521,100.96331,100.9409,100.91797,100.8945,100.87049,100.84591,100.82076,100.79503,100.76869,100.74174,100.71416,100.68594,100.65706,100.62751,100.59727,100.56633,100.53466,100.50226,100.4691,100.43518,100.40046,100.36494,100.32859,100.29139,100.25333,100.21439,100.17454,100.13377,100.09205,100.04936,100.00569,99.961,99.91527,99.86849,99.82062,99.77164,99.72153,99.67026,99.6178,99.56413,99.50922,99.45304,99.39557,99.33677,99.27661,99.21506,99.15209,99.08767,99.02177,98.95435,98.88539,98.81483,98.74265,98.66882,98.59328,98.51602,98.43698,98.35613,98.27343,98.18884,98.10231,98.0138,97.92327,97.83067,97.73596,97.63908,97.54,97.43867,97.33503,97.22903,97.12062,97.00976,96.89637,96.78042,96.66184,96.54059,96.41658,96.28978,96.16012,96.02754,95.89197,95.75335,95.61162,95.4667,95.31854,95.16706,95.01218,94.85385,94.69199,94.52651,94.35735,94.18444,94.00768,93.827,93.64232,93.45355,93.26062,93.06344,92.86191,92.65595,92.44547,92.23038,92.01059,91.78599,91.5565,91.32202,91.08244,90.83766,90.58759,90.33212,90.07114,89.80455,89.53223,89.25408,88.96999,88.67983,88.38351,88.08089,87.77186,87.45631,87.13411,86.80513,86.46926,86.12637,85.77633,85.41902,85.0543,84.68204,84.30211,83.91437,83.5187,83.11495,82.703,82.28269,81.85389,81.41646,80.97026,80.51514,80.05097,79.57759,79.09487,78.60266,78.10081,77.58917,77.06761,76.53596,75.9941,75.44186,74.8791,74.30567,73.72143,73.12624,72.51993,71.90238,71.27343,70.63293,69.98076,69.31677,68.6408,67.95274,67.25243,66.53975,65.81456,65.07674,64.32614,63.56264,62.78613,61.99647,61.19356,60.37728,59.54751,58.70415,57.8471,56.97626,56.09152,55.19281,54.28004,53.35312
L73A,98.71039,98.6861,98.66109,98.63535,98.60884,98.58154,98.55344,98.5245,98.49471,98.46405,98.43247,98.39997,98.36651,98.33206,98.2966,98.2601,98.22252,98.18384,98.14403,98.10305,98.06087,98.01746,97.97277,97.92678,97.87945,97.83074,97.78061,97.72903,97.67594,97.62132,97.56511,97.50727,97.44776,97.38653,97.32353,97.25872,97.19205,97.12345,97.0529,96.98032,96.90566,96.82887,96.7499,96.66867,96.58514,96.49924,96.41091,96.32008,96.22669,96.13067,96.03196,95.93048,95.82616,95.71893,95.60872,95.49545,95.37904,95.25942,95.1365,95.0102,94.88044,94.74714,94.61021,94.46955,94.32509,94.17673,94.02439,93.86796,93.70735,93.54247,93.37322,93.1995,93.02121,92.83825,92.65052,92.45792,92.26034,92.05767,91.84982,91.63667,91.41812,91.19406,90.96438,90.72897,90.48773,90.24053,89.98729,89.72787,89.46219,89.19012,88.91156,88.62639,88.33453,88.03585,87.73025,87.41763,87.09788,86.77092,86.43663,86.09492,85.74571,85.38889,85.02437,84.65208,84.27193,83.88385,83.48775,83.08357,82.67124,82.2507,81.82189,81.38477,80.93928,80.48539,80.02306,79.55226,79.07298,78.58519,78.0889,77.58409,77.07079,76.549,76.01875,75.48007,74.933,74.37759,73.8139,73.242,72.66196,72.07387,71.47783,70.87394,70.26232,69.64309,69.01639,68.38236,67.74117,67.09297,66.43794,65.77627,65.10814,64.43377,63.75337,63.06716,62.37537,61.67825,60.97604,60.269,59.55739,58.84149,58.12158,57.39794,56.67087,55.94066,55.20762,54.47206,53.73428,52.99462,52.25338,51.51089,50.76748,50.02347,49.27919,48.53496,47.79113,47.04801,46.30593,45.56521,44.82618,44.08916,43.35445,42.62238,41.89326,41.16737,40.44502,39.7265,39.0121,38.30208,37.59672,36.89629,36.20104,35.5112,34.82703,34.14875,33.47657,32.81072,32.15138,31.49876,30.85303,30.21436,29.58293,28.95886,28.34232,27.73344,27.13232,26.53909,25.95386,25.3767,24.8077,24.24695
L77A,97.1277,97.11239,97.09675,97.08078,97.06446,97.04779,97.03077,97.01338,96.99562,96.97747,96.95894,96.94001,96.92067,96.90092,96.88075,96.86014,96.83909,96.81759,96.79563,96.7732,96.75029,96.72689,96.70298,96.67857,96.65363,96.62816,96.60214,96.57557,96.54843,96.5207,96.49239,96.46347,96.43393,96.40376,96.37295,96.34148,96.30933,96.2765,96.24297,96.20873,96.17375,96.13803,96.10155,96.06428,96.02623,95.98736,95.94767,95.90713,95.86573,95.82345,95.78026,95.73616,95.69113,95.64513,95.59816,95.55019,95.50121,95.45118,95.40009,95.34792,95.29465,95.24024,95.18469,95.12795,95.07002,95.01086,94.95045,94.88877,94.82578,94.76146,94.69578,94.62872,94.56025,94.49033,94.41894,94.34605,94.27162,94.19563,94.11805,94.03883,93.95795,93.87538,93.79107,93.705,93.61713,93.52742,93.43583,93.34233,93.24688,93.14944,93.04996,92.94842,92.84476,92.73894,92.63093,92.52067,92.40813,92.29325,92.176,92.05631,91.93416,91.80948,91.68223,91.55235,91.41981,91.28453,91.14648,91.00559,90.86181,90.71509,90.56536,90.41258,90.25668,90.0976,89.93528,89.76966,89.60067,89.42826,89.25236,89.0729,88.88981,88.70304,88.5125,88.31812,88.11985,87.9176,87.7113,87.50088,87.28627,87.06738,86.84413,86.61646,86.38428,86.1475,85.90606,85.65985,85.40881,85.15285,84.89187,84.6258,84.35453,84.078,83.79609,83.50873,83.21582,82.91726,82.61296,82.30283,81.98677,81.66468,81.33646,81.00201,80.66124,80.31404,79.96031,79.59994,79.23284,78.85889,78.478,78.09005,77.69494,77.29256,76.88281,76.46558,76.04074,75.60821,75.16786,74.71959,74.26328,73.79883,73.32612,72.84504,72.35548,71.85733,71.35048,70.83481,70.31022,69.77658,69.23381,68.68177,68.12036,67.54948,66.96902,66.37886,65.7789,65.16904,64.54916,63.91918,63.27897,62.62845,61.96752,61.29607,60.614,59.92124,59.21768,58.50323,57.77781,57.04132,56.2937,55.53485
P84A,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67614,102.67613,102.67612,102.6761,102.67606,102.67599,102.67584,102.67557,102.67503,102.67401,102.67205,102.66827,102.66101,102.64709,102.62046,102.56976,102.47413,102.29686,101.97861,101.43881,100.60584,99.49102,98.25257,97.13175,96.29055,95.7437,95.42066,95.24051,95.14327,95.0917,95.0646,95.05044,95.04306,95.03921,95.03721,95.03617,95.03563,95.03535,95.0352,95.03513,95.03509,95.03507,95.03506,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505,95.03505
